date,ex_rate,hs_300,ind_index,energy_index,finance_index,eua_pr,Nz_pr,oil_BL,oil_Cha,coal_IPE,coal_Cha,ngas_NYX,EPU,PCI,GPR,high_temp,low_temp,AQI,days_from_start,day_of_week,day_of_month,week_of_year,month,year,BD_Index,volume,OT
2018-04-16,6.28 ,3808.86 ,3812.23 ,"2,499.99","4,090.87",13.95,21.27,71.42,63.64,81.85,570.20,2.74 ,118.39,0.1059,123.2635,22.00,10 ,206 ,1448 ,1 ,16 ,16,4 ,2018 ,290 ,8.00 ,15.47
2018-04-17,6.28 ,3748.64 ,3736.39 ,"2,465.37","4,063.63",13.70,21.27,71.58,63.44,81.15,580.60,2.75 ,147.02,0.1059,123.2635,25.00,12 ,139 ,1449 ,2 ,17 ,16,4 ,2018 ,323 ,7435.00 ,15.99
2018-04-18,6.29 ,3766.28 ,3768.17 ,"2,499.34","4,108.95",13.85,21.3,73.48,64.16,81.30,589.60,2.74 ,126.95,0.1059,123.2635,27.00,14 ,112 ,1450 ,3 ,18 ,16,4 ,2018 ,283 ,3936.00 ,15.49
2018-04-19,6.28 ,3811.84 ,3795.24 ,"2,539.56","4,132.14",13.42,21.3,73.78,66.32,81.80,589.20,2.74 ,89.58,0.1059,123.2635,29.00,18 ,98 ,1451 ,4 ,19 ,16,4 ,2018 ,347 ,12305.00 ,15.54
2018-04-20,6.29 ,3760.85 ,3725.90 ,"2,494.59","4,068.70",13.01,21.35,74.06,65.56,81.80,588.20,2.68 ,68.91,0.1059,123.2635,30.00,20 ,88 ,1456 ,5 ,20 ,16,4 ,2018 ,289 ,5789.00 ,15.58
2018-04-23,6.30 ,3766.33 ,3698.88 ,"2,494.38","4,095.76",12.85,21.32,74.71,65.43,81.95,592.80,2.75 ,92.25,0.1059,123.2635,19.00,14 ,28 ,1457 ,1 ,23 ,17,4 ,2018 ,315 ,3011.00 ,15.57
2018-04-24,6.31 ,3843.49 ,3771.49 ,"2,533.16","4,186.42",13.18,21.26,73.86,66.62,81.80,603.80,2.74 ,74.09,0.1059,123.2635,22.00,14 ,62 ,1458 ,2 ,24 ,17,4 ,2018 ,277 ,3017.00 ,15.66
2018-04-25,6.32 ,3828.70 ,3776.69 ,"2,501.23","4,144.68",13.21,#N/A,74.00,65.60,81.80,595.80,2.78 ,54.05,0.1059,123.2635,22.00,14 ,61 ,1461 ,3 ,25 ,17,4 ,2018 ,271 ,2583.00 ,15.53
2018-04-26,6.33 ,3755.49 ,3720.97 ,"2,474.35","4,081.67",13.44,21.27,74.74,65.79,81.70,593.20,2.79 ,71.88,0.1059,123.2635,23.00,13 ,69 ,1462 ,4 ,26 ,17,4 ,2018 ,293 ,13347.00 ,16
2018-04-27,6.34 ,3756.88 ,3730.98 ,"2,496.89","4,088.80",13.51,21.55,74.64,66.06,81.80,596.00,2.84 ,53.95,0.1059,123.2635,27.00,15 ,96 ,1463 ,5 ,27 ,17,4 ,2018 ,269 ,26038.00 ,15.96
2018-05-02,6.36 ,3763.65 ,3715.91 ,"2,468.58","4,090.24",13.02,21.47,73.36,64.77,85.10,593.00,2.80 ,76.31,0.1059,125.6666,27.00,16 ,82 ,1464 ,3 ,2 ,18,5 ,2018 ,291 ,6011.00 ,15.8
2018-05-03,6.35 ,3793.00 ,3741.02 ,"2,494.01","4,116.70",12.92,21.45,73.62,64.73,85.20,595.20,2.76 ,24.06,0.1059,125.6666,27.00,17 ,93 ,1465 ,4 ,3 ,18,5 ,2018 ,289 ,49232.00 ,15.65
2018-05-04,6.36 ,3774.60 ,3728.68 ,"2,495.49","4,080.48",12.98,21.45,74.87,64.48,85.25,599.00,2.73 ,74.74,0.1059,125.6666,27.00,19 ,36 ,1468 ,5 ,4 ,18,5 ,2018 ,307 ,1204.00 ,15.6
2018-05-07,6.36 ,3834.19 ,3778.75 ,"2,554.42","4,117.54",13.58,21.45,76.17,66.52,85.25,610.40,2.71 ,99.89,0.1059,125.6666,24.00,15 ,59 ,1469 ,1 ,7 ,19,5 ,2018 ,325 ,9590.00 ,15.55
2018-05-08,6.37 ,3878.68 ,3801.71 ,"2,557.28","4,178.77",13.56,21.35,74.85,66.43,86.75,610.80,2.74 ,45.27,0.1059,125.6666,26.00,16 ,52 ,1470 ,2 ,8 ,19,5 ,2018 ,302 ,10038.00 ,15.58
2018-05-09,6.38 ,3871.62 ,3799.10 ,"2,575.96","4,167.13",13.96,21.3,77.21,67.98,87.10,603.20,2.74 ,106.57,0.1059,125.6666,27.00,16 ,64 ,1471 ,3 ,9 ,19,5 ,2018 ,307 ,14111.00 ,15.64
2018-05-10,6.36 ,3893.06 ,3807.34 ,"2,607.34","4,179.98",14.57,21.3,77.47,68.60,88.10,606.80,2.74 ,120.27,0.1059,125.6666,26.00,17 ,73 ,1472 ,4 ,10 ,19,5 ,2018 ,303 ,6011.00 ,15.56
2018-05-11,6.34 ,3872.84 ,3776.14 ,"2,605.81","4,169.76",14.60,21.3,77.12,68.45,88.45,615.00,2.81 ,145.68,0.1059,125.6666,24.00,19 ,60 ,1475 ,5 ,11 ,19,5 ,2018 ,254 ,10864.00 ,15.56
2018-05-14,6.34 ,3909.29 ,3760.45 ,"2,587.35","4,206.50",14.60,21.25,78.23,67.88,89.65,625.40,2.82 ,146.94,0.1059,125.6666,33.00,24 ,68 ,1476 ,1 ,14 ,20,5 ,2018 ,269 ,10805.00 ,15.57
2018-05-15,6.35 ,3924.10 ,3790.89 ,"2,590.39","4,195.34",14.29,21.27,78.43,69.67,89.50,631.60,2.84 ,30.83,0.1059,125.6666,33.00,25 ,54 ,1477 ,2 ,15 ,20,5 ,2018 ,300 ,22003.00 ,15.59
2018-05-16,6.37 ,3892.84 ,3770.30 ,"2,576.24","4,132.16",15.15,21.2,79.28,69.11,89.70,634.60,2.83 ,125.50,0.1059,125.6666,33.00,25 ,70 ,1478 ,3 ,16 ,20,5 ,2018 ,283 ,23144.00 ,15.47
2018-05-17,6.37 ,3864.05 ,3749.60 ,"2,594.05","4,110.42",15.27,21.25,79.30,70.81,90.20,634.60,2.82 ,75.73,0.1059,125.6666,34.00,24 ,82 ,1479 ,4 ,17 ,20,5 ,2018 ,334 ,15610.00 ,15.5
2018-05-18,6.38 ,3903.06 ,3764.19 ,"2,723.30","4,168.10",15.22,21.2,78.51,71.17,89.60,631.40,2.85 ,68.60,0.1059,125.6666,30.00,24 ,57 ,1482 ,5 ,18 ,20,5 ,2018 ,238 ,17366.00 ,15.49
2018-05-21,6.39 ,3921.24 ,3801.60 ,"2,718.70","4,184.05",15.53,21.2,79.22,70.48,89.60,618.00,2.84 ,51.60,0.1059,125.6666,27.00,17 ,81 ,1483 ,1 ,21 ,21,5 ,2018 ,256 ,8428.00 ,15.55
2018-05-22,6.37 ,3906.21 ,3798.57 ,"2,713.63","4,149.14",15.92,21.2,79.57,71.50,89.65,616.40,2.83 ,79.07,0.1059,125.6666,22.00,14 ,39 ,1484 ,2 ,22 ,21,5 ,2018 ,277 ,10727.00 ,16.1
2018-05-23,6.39 ,3854.58 ,3754.75 ,"2,609.74","4,091.66",15.98,21.15,79.80,70.74,89.45,593.60,2.90 ,84.41,0.1059,125.6666,23.00,18 ,105 ,1485 ,3 ,23 ,21,5 ,2018 ,267 ,36262.00 ,17.52
2018-05-24,6.38 ,3827.22 ,3738.04 ,"2,606.11","4,063.70",16.26,21.15,78.79,71.04,89.75,589.60,2.92 ,89.61,0.1059,125.6666,30.00,23 ,73 ,1486 ,4 ,24 ,21,5 ,2018 ,242 ,33432.00 ,16.82
2018-05-25,6.39 ,3816.50 ,3710.91 ,"2,574.90","4,054.86",15.97,21,76.44,69.57,89.60,592.60,2.93 ,52.05,0.1059,125.6666,31.00,22 ,65 ,1489 ,5 ,25 ,21,5 ,2018 ,265 ,29444.00 ,16.97
2018-05-28,6.39 ,3833.26 ,3676.53 ,"2,551.52","4,055.84",16.28,21,75.30,67.06,92.60,601.80,2.93 ,62.80,0.1059,125.6666,30.00,21 ,47 ,1490 ,1 ,28 ,22,5 ,2018 ,315 ,32452.00 ,17.39
2018-05-29,6.42 ,3804.01 ,3658.27 ,"2,549.04","4,034.21",16.27,20.95,75.39,67.15,94.20,621.60,2.96 ,102.36,0.1059,125.6666,28.00,20 ,106 ,1491 ,2 ,29 ,22,5 ,2018 ,300 ,223965.00 ,17
2018-05-30,6.42 ,3723.37 ,3537.11 ,"2,456.66","3,925.32",15.81,20.95,77.50,67.20,95.75,623.00,2.87 ,49.45,0.1059,125.6666,28.00,20 ,73 ,1492 ,3 ,30 ,22,5 ,2018 ,312 ,34268.00 ,16.75
2018-05-31,6.40 ,3802.38 ,3577.53 ,"2,503.95","3,981.48",14.88,21,77.59,68.98,95.00,627.40,2.90 ,104.45,0.1059,125.6666,24.00,18 ,58 ,1493 ,4 ,31 ,22,5 ,2018 ,307 ,13576.00 ,16.94
2018-06-01,6.42 ,3770.59 ,3552.22 ,"2,505.00","3,977.08",15.26,20.6,76.79,71.26,95.30,636.20,2.95 ,19.34,0.1059,103.9686,27.00,18 ,106 ,1496 ,5 ,1 ,22,6 ,2018 ,227 ,202011.00 ,16.88
2018-06-04,6.41 ,3807.58 ,3546.46 ,"2,504.15","4,019.70",16.10,20.65,75.29,71.63,95.75,633.80,2.98 ,34.34,0.1059,103.9686,28.00,19 ,86 ,1497 ,1 ,4 ,23,6 ,2018 ,312 ,756.00 ,16.57
2018-06-05,6.40 ,3845.32 ,3585.10 ,"2,508.00","4,033.49",15.74,20.7,75.38,70.74,94.90,629.20,2.93 ,114.99,0.1059,103.9686,29.00,20 ,79 ,1498 ,2 ,5 ,23,6 ,2018 ,293 ,20364.00 ,16.61
2018-06-06,6.40 ,3837.35 ,3591.89 ,"2,517.46","4,004.76",15.90,20.55,75.36,71.30,94.80,631.80,2.89 ,66.81,0.1059,103.9686,30.00,20 ,130 ,1499 ,3 ,6 ,23,6 ,2018 ,282 ,13154.00 ,16.76
2018-06-07,6.39 ,3831.01 ,3569.39 ,"2,514.19","4,027.92",15.97,20.65,77.32,71.17,95.40,636.80,2.90 ,119.55,0.1059,103.9686,32.00,23 ,120 ,1500 ,4 ,7 ,23,6 ,2018 ,283 ,14351.00 ,16.57
2018-06-08,6.41 ,3779.62 ,3525.45 ,"2,480.39","3,949.91",15.79,20.62,76.46,72.01,95.50,636.20,2.93 ,101.10,0.1059,103.9686,30.00,22 ,43 ,1504 ,5 ,8 ,23,6 ,2018 ,280 ,18285.00 ,16.5
2018-06-11,6.40 ,3779.98 ,3506.63 ,"2,448.63","3,965.21",15.46,20.62,76.46,71.26,96.15,628.40,2.91 ,126.65,0.1059,103.9686,32.00,21 ,111 ,1505 ,1 ,11 ,24,6 ,2018 ,293 ,23382.00 ,16.48
2018-06-12,6.40 ,3825.95 ,3540.49 ,"2,486.07","3,985.44",15.12,20.5,75.88,72.01,96.85,638.80,2.95 ,57.26,0.1059,103.9686,32.00,20 ,117 ,1506 ,2 ,12 ,24,6 ,2018 ,281 ,133246.00 ,16.5
2018-06-13,6.41 ,3788.34 ,3492.05 ,"2,466.09","3,955.77",15.28,20.42,76.74,70.30,96.80,647.60,2.94 ,60.53,0.1059,103.9686,32.00,21 ,92 ,1507 ,3 ,13 ,24,6 ,2018 ,300 ,59065.00 ,16.7
2018-06-14,6.39 ,3773.37 ,3476.14 ,"2,466.38","3,976.30",14.88,20.45,75.94,71.37,96.75,645.40,2.96 ,201.15,0.1059,103.9686,33.00,23 ,124 ,1510 ,4 ,14 ,24,6 ,2018 ,285 ,9424.00 ,16.8
2018-06-15,6.42 ,3753.43 ,3422.65 ,"2,465.65","3,983.94",14.50,20.45,73.44,68.17,96.50,649.60,2.97 ,110.15,0.1059,103.9686,34.00,22 ,147 ,1511 ,5 ,15 ,24,6 ,2018 ,301 ,153091.00 ,16.7
2018-06-19,6.47 ,3621.12 ,3237.52 ,"2,359.09","3,868.02",14.21,20.5,75.08,69.71,97.00,649.60,2.95 ,192.33,0.1059,103.9686,29.00,22 ,52 ,1512 ,2 ,19 ,25,6 ,2018 ,263 ,33279.00 ,16.74
2018-06-20,6.47 ,3635.44 ,3259.21 ,"2,359.75","3,844.69",14.47,20.52,74.74,70.60,96.60,644.40,2.92 ,153.31,0.1059,103.9686,31.00,22 ,40 ,1513 ,3 ,20 ,25,6 ,2018 ,251 ,10432.00 ,16.71
2018-06-21,6.49 ,3592.97 ,3196.92 ,"2,355.42","3,799.04",14.78,20.5,73.05,68.73,96.00,647.20,2.97 ,87.44,0.1059,103.9686,29.00,24 ,41 ,1514 ,4 ,21 ,25,6 ,2018 ,274 ,10779.00 ,16.8
2018-06-22,6.50 ,3608.90 ,3233.05 ,"2,368.02","3,812.45",15.09,20.8,75.55,69.18,96.00,642.20,2.98 ,101.78,0.1059,103.9686,27.00,23 ,42 ,1517 ,5 ,22 ,25,6 ,2018 ,255 ,133201.00 ,16.85
2018-06-25,6.52 ,3560.48 ,3211.39 ,"2,347.30","3,740.40",14.99,20.75,74.73,69.96,96.10,643.40,2.94 ,42.18,0.1059,103.9686,35.00,27 ,63 ,1518 ,1 ,25 ,26,6 ,2018 ,220 ,148593.00 ,16.85
2018-06-26,6.56 ,3531.11 ,3223.21 ,"2,329.96","3,708.74",14.99,20.9,76.31,70.15,96.05,635.60,2.93 ,148.76,0.1059,103.9686,35.00,27 ,52 ,1519 ,2 ,26 ,26,6 ,2018 ,286 ,36427.00 ,16.85
2018-06-27,6.60 ,3459.26 ,3201.55 ,"2,352.56","3,650.66",15.21,20.92,77.62,71.53,96.00,634.60,2.95 ,48.71,0.1059,103.9686,35.00,28 ,55 ,1520 ,3 ,27 ,26,6 ,2018 ,235 ,80481.00 ,17
2018-06-28,6.63 ,3423.53 ,3169.59 ,"2,350.71","3,635.23",14.96,21.1,77.85,72.27,96.00,641.40,2.98 ,65.16,0.1059,103.9686,35.00,28 ,56 ,1521 ,4 ,28 ,26,6 ,2018 ,237 ,40075.00 ,17.05
2018-06-29,6.62 ,3510.98 ,3247.08 ,"2,382.94","3,707.88",14.95,21.1,79.44,72.75,96.00,644.40,2.95 ,143.27,0.1059,103.9686,32.00,25 ,61 ,1524 ,5 ,29 ,26,6 ,2018 ,216 ,91938.00 ,17.29
2018-07-02,6.65 ,3407.96 ,3194.71 ,"2,312.41","3,574.28",15.03,21.17,77.30,71.75,98.75,642.20,2.92 ,134.23,0.0434,110.0284,32.00,25 ,52 ,1525 ,1 ,2 ,27,7 ,2018 ,258 ,20515.00 ,16.83
2018-07-03,6.67 ,3409.28 ,3224.20 ,"2,319.92","3,611.08",15.06,21.45,77.76,70.68,99.40,637.00,2.86 ,54.90,0.0434,110.0284,32.00,27 ,55 ,1526 ,2 ,3 ,27,7 ,2018 ,283 ,133098.00 ,17.45
2018-07-04,6.62 ,3363.75 ,3177.15 ,"2,306.55","3,580.19",15.48,21.6,78.24,70.26,99.75,642.20,2.86 ,134.84,0.0434,110.0284,34.00,26 ,57 ,1527 ,3 ,4 ,27,7 ,2018 ,259 ,34036.00 ,17.68
2018-07-05,6.64 ,3342.44 ,3114.04 ,"2,261.40","3,585.76",15.64,21.55,77.39,69.94,100.40,636.00,2.84 ,183.30,0.0434,110.0284,30.00,25 ,33 ,1528 ,4 ,5 ,27,7 ,2018 ,226 ,120051.00 ,18.15
2018-07-06,6.65 ,3365.12 ,3115.32 ,"2,260.32","3,625.42",15.66,21.55,77.11,69.09,100.20,628.00,2.83 ,123.37,0.0434,110.0284,31.00,25 ,33 ,1531 ,5 ,6 ,27,7 ,2018 ,209 ,29901.00 ,18.74
2018-07-09,6.62 ,3459.18 ,3169.27 ,"2,318.33","3,733.10",15.96,21.55,78.07,69.29,101.95,627.80,2.85 ,67.23,0.0434,110.0284,31.00,26 ,42 ,1532 ,1 ,9 ,28,7 ,2018 ,230 ,58675.00 ,19.19
2018-07-10,6.62 ,3467.52 ,3193.28 ,"2,339.20","3,718.75",16.01,21.71,78.86,70.18,102.20,628.40,2.83 ,239.93,0.0434,110.0284,33.00,27 ,91 ,1533 ,2 ,10 ,28,7 ,2018 ,239 ,49263.00 ,19.24
2018-07-11,6.67 ,3407.53 ,3126.31 ,"2,281.30","3,650.30",16.28,21.8,73.40,68.54,102.60,631.60,2.78 ,49.21,0.0434,110.0284,35.00,26 ,57 ,1534 ,3 ,11 ,28,7 ,2018 ,207 ,42677.00 ,20.22
2018-07-12,6.67 ,3481.06 ,3200.13 ,"2,311.52","3,735.02",16.05,21.8,74.45,66.06,101.55,632.80,2.83 ,213.99,0.0434,110.0284,31.00,26 ,43 ,1535 ,4 ,12 ,28,7 ,2018 ,211 ,25510.00 ,19.32
2018-07-13,6.69 ,3492.69 ,3199.62 ,"2,301.81","3,727.80",16.02,22,75.33,64.78,101.40,623.20,2.80 ,228.29,0.0434,110.0284,33.00,27 ,54 ,1538 ,5 ,13 ,28,7 ,2018 ,220 ,46668.00 ,20
2018-07-16,6.68 ,3472.09 ,3199.19 ,"2,310.81","3,679.61",15.89,21.95,71.84,66.55,100.70,618.80,2.76 ,133.22,0.0434,110.0284,37.00,27 ,77 ,1539 ,1 ,16 ,29,7 ,2018 ,204 ,1020.00 ,20.09
2018-07-17,6.68 ,3449.38 ,3204.58 ,"2,279.27","3,668.03",16.04,22.2,72.16,63.64,100.80,617.60,2.77 ,275.15,0.0434,110.0284,37.00,28 ,92 ,1540 ,2 ,17 ,29,7 ,2018 ,248 ,48903.00 ,20.13
2018-07-18,6.71 ,3431.32 ,3191.57 ,"2,271.70","3,653.83",16.37,22.4,72.90,62.69,101.85,614.40,2.74 ,172.05,0.0434,110.0284,37.00,28 ,79 ,1541 ,3 ,18 ,29,7 ,2018 ,253 ,45377.00 ,20.06
2018-07-19,6.77 ,3428.34 ,3164.44 ,"2,264.35","3,661.26",16.82,22.5,72.58,63.93,100.95,617.00,2.73 ,138.12,0.0434,110.0284,37.00,28 ,62 ,1542 ,4 ,19 ,29,7 ,2018 ,230 ,26660.00 ,20.46
2018-07-20,6.78 ,3492.89 ,3197.44 ,"2,293.05","3,812.13",17.03,22.6,73.07,65.04,100.15,618.20,2.77 ,101.13,0.0434,110.0284,37.00,28 ,101 ,1545 ,5 ,20 ,29,7 ,2018 ,220 ,36078.00 ,20.79
2018-07-23,6.78 ,3525.75 ,3257.02 ,"2,328.56","3,867.28",17.35,22.65,73.06,65.09,100.75,612.60,2.76 ,126.75,0.0434,110.0284,36.00,27 ,56 ,1546 ,1 ,23 ,30,7 ,2018 ,225 ,69686.00 ,21.85
2018-07-24,6.81 ,3581.71 ,3334.21 ,"2,376.03","3,896.36",17.06,22.85,73.44,64.81,100.90,615.00,2.72 ,172.83,0.0434,110.0284,37.00,28 ,112 ,1547 ,2 ,24 ,30,7 ,2018 ,221 ,70194.00 ,22.93
2018-07-25,6.78 ,3577.75 ,3328.47 ,"2,378.57","3,900.34",17.30,23,73.93,65.75,100.95,614.00,2.74 ,108.06,0.0434,110.0284,37.00,28 ,63 ,1548 ,3 ,25 ,30,7 ,2018 ,272 ,259554.00 ,23
2018-07-26,6.78 ,3536.25 ,3319.32 ,"2,378.52","3,861.06",17.25,22.8,74.54,66.26,101.00,606.40,2.78 ,148.65,0.0434,110.0284,37.00,28 ,70 ,1549 ,4 ,26 ,30,7 ,2018 ,257 ,66471.00 ,24.4
2018-07-27,6.82 ,3521.23 ,3302.44 ,"2,380.10","3,855.69",17.06,22.75,74.29,66.09,101.00,604.60,2.78 ,119.80,0.0434,110.0284,37.00,28 ,57 ,1552 ,5 ,27 ,30,7 ,2018 ,207 ,178546.00 ,24.56
2018-07-30,6.83 ,3515.08 ,3283.07 ,"2,382.47","3,882.57",17.00,22.75,74.97,66.39,94.80,595.60,2.81 ,108.78,0.0434,110.0284,37.00,28 ,109 ,1553 ,1 ,30 ,31,7 ,2018 ,206 ,115827.00 ,25.38
2018-07-31,6.83 ,3517.66 ,3277.85 ,"2,403.12","3,890.97",17.36,22.7,74.25,66.50,95.10,589.00,2.80 ,100.81,0.0434,110.0284,37.00,27 ,70 ,1554 ,2 ,31 ,31,7 ,2018 ,234 ,55236.00 ,25.38
2018-08-01,6.79 ,3447.39 ,3233.03 ,"2,346.15","3,803.80",17.74,22.7,72.39,65.93,95.15,585.00,2.78 ,104.70,0.0434,112.7417,35.00,26 ,127 ,1555 ,3 ,1 ,31,8 ,2018 ,225 ,108565.00 ,25.03
2018-08-02,6.83 ,3370.96 ,3162.19 ,"2,312.28","3,714.79",17.59,22.7,73.45,64.35,94.75,577.00,2.75 ,100.34,0.0434,112.7417,35.00,26 ,117 ,1556 ,4 ,2 ,31,8 ,2018 ,208 ,81505.00 ,25.65
2018-08-03,6.86 ,3315.28 ,3118.64 ,"2,332.61","3,704.52",17.63,22.68,73.21,65.03,94.45,581.80,2.82 ,112.53,0.0434,112.7417,34.00,26 ,70 ,1559 ,5 ,3 ,31,8 ,2018 ,203 ,102222.00 ,27.5
2018-08-06,6.84 ,3273.27 ,3071.39 ,"2,319.48","3,707.02",17.53,22.65,73.75,65.31,96.05,589.60,2.85 ,168.01,0.0434,112.7417,34.00,26 ,99 ,1560 ,1 ,6 ,32,8 ,2018 ,239 ,114037.00 ,28.15
2018-08-07,6.83 ,3368.87 ,3165.32 ,"2,413.03","3,800.34",17.47,22.7,74.65,65.74,96.75,613.60,2.86 ,173.32,0.0434,112.7417,35.00,27 ,132 ,1561 ,2 ,7 ,32,8 ,2018 ,230 ,414692.00 ,29
2018-08-08,6.83 ,3314.51 ,3126.41 ,"2,417.67","3,746.05",17.36,22.75,72.28,66.27,96.40,616.00,2.89 ,156.08,0.0434,112.7417,36.00,27 ,92 ,1562 ,3 ,8 ,32,8 ,2018 ,216 ,168079.00 ,29.7
2018-08-09,6.83 ,3397.53 ,3182.59 ,"2,429.31","3,824.00",17.56,22.75,72.07,63.75,96.45,618.60,2.95 ,138.10,0.0434,112.7417,37.00,27 ,133 ,1563 ,4 ,9 ,32,8 ,2018 ,225 ,87248.00 ,28.82
2018-08-10,6.86 ,3405.02 ,3191.11 ,"2,414.60","3,809.08",17.85,22.9,72.81,62.39,96.85,615.20,2.95 ,65.40,0.0434,112.7417,37.00,27 ,117 ,1566 ,5 ,10 ,32,8 ,2018 ,221 ,224738.00 ,29.3
2018-08-13,6.88 ,3390.34 ,3193.98 ,"2,413.43","3,760.53",17.95,23.5,72.61,65.33,97.60,622.00,2.94 ,70.27,0.0434,112.7417,34.00,26 ,41 ,1567 ,1 ,13 ,33,8 ,2018 ,228 ,189658.00 ,29.3
2018-08-14,6.88 ,3372.91 ,3183.83 ,"2,438.13","3,748.48",18.12,23.85,72.46,65.81,98.20,622.60,2.93 ,176.00,0.0434,112.7417,35.00,26 ,48 ,1568 ,2 ,14 ,33,8 ,2018 ,241 ,123568.00 ,29.31
2018-08-15,6.90 ,3291.98 ,3128.66 ,"2,392.20","3,664.60",18.05,24.2,70.76,63.40,97.60,614.40,2.96 ,147.13,0.0434,112.7417,36.00,27 ,63 ,1569 ,3 ,15 ,33,8 ,2018 ,224 ,109782.00 ,29.35
2018-08-16,6.90 ,3276.73 ,3091.89 ,"2,355.28","3,679.45",17.95,24.17,71.43,62.37,97.85,602.20,2.94 ,117.75,0.0434,112.7417,34.00,25 ,48 ,1570 ,4 ,16 ,33,8 ,2018 ,244 ,99677.00 ,28.64
2018-08-17,6.88 ,3229.62 ,3037.67 ,"2,351.20","3,651.06",18.10,24.17,71.83,63.20,98.20,602.60,2.91 ,69.96,0.0434,112.7417,30.00,24 ,38 ,1573 ,5 ,17 ,33,8 ,2018 ,218 ,92465.00 ,27.35
2018-08-20,6.85 ,3267.25 ,3042.50 ,"2,380.62","3,713.95",18.45,24.3,72.21,63.81,98.20,594.80,2.94 ,99.56,0.0434,112.7417,34.00,25 ,44 ,1574 ,1 ,20 ,34,8 ,2018 ,223 ,53416.00 ,27.66
2018-08-21,6.84 ,3326.65 ,3084.75 ,"2,391.50","3,754.36",18.45,24.55,72.63,63.84,97.50,600.40,2.95 ,95.94,0.0434,112.7417,34.00,24 ,75 ,1575 ,2 ,21 ,34,8 ,2018 ,202 ,82925.00 ,27.55
2018-08-22,6.85 ,3307.95 ,3053.51 ,"2,381.68","3,754.82",19.78,24.65,74.78,64.52,96.90,610.80,2.99 ,78.09,0.0434,112.7417,33.00,24 ,79 ,1576 ,3 ,22 ,34,8 ,2018 ,193 ,73819.00 ,27.58
2018-08-23,6.87 ,3320.03 ,3061.92 ,"2,385.67","3,780.72",20.36,24.65,74.73,65.72,96.95,620.40,2.96 ,105.03,0.0434,112.7417,32.00,22 ,88 ,1577 ,4 ,23 ,34,8 ,2018 ,235 ,105932.00 ,27.31
2018-08-24,6.88 ,3325.33 ,3053.79 ,"2,382.75","3,831.40",20.65,24.65,75.82,66.49,97.00,618.60,2.97 ,144.41,0.0434,112.7417,33.00,22 ,109 ,1580 ,5 ,24 ,34,8 ,2018 ,226 ,151770.00 ,26.7
2018-08-27,6.82 ,3406.57 ,3109.34 ,"2,426.56","3,883.39",21.28,24.65,76.21,66.50,98.00,621.00,2.91 ,129.85,0.0434,112.7417,33.00,25 ,48 ,1581 ,1 ,27 ,35,8 ,2018 ,225 ,263191.00 ,27.18
2018-08-28,6.81 ,3400.17 ,3117.45 ,"2,425.50","3,861.60",20.65,24.8,75.95,67.46,97.60,615.40,2.88 ,56.66,0.0434,112.7417,33.00,26 ,75 ,1582 ,2 ,28 ,35,8 ,2018 ,257 ,333539.00 ,26.85
2018-08-29,6.82 ,3386.57 ,3098.57 ,"2,418.55","3,851.53",21.02,24.8,77.14,67.44,97.90,619.80,2.86 ,84.30,0.0434,112.7417,35.00,26 ,65 ,1583 ,3 ,29 ,35,8 ,2018 ,231 ,197159.00 ,27.78
2018-08-30,6.84 ,3351.09 ,3052.43 ,"2,394.50","3,811.88",21.13,25.05,77.77,68.25,97.90,621.80,2.86 ,93.44,0.0434,112.7417,35.00,25 ,75 ,1584 ,4 ,30 ,35,8 ,2018 ,239 ,166834.00 ,27.39
2018-08-31,6.83 ,3334.50 ,3033.35 ,"2,372.96","3,827.96",21.06,25.05,77.42,68.10,97.90,617.60,2.88 ,83.03,0.0434,112.7417,33.00,25 ,43 ,1587 ,5 ,31 ,35,8 ,2018 ,186 ,92183.00 ,27.3
2018-09-03,6.82 ,3321.82 ,3023.13 ,"2,374.13","3,821.29",20.21,25.02,78.15,68.62,99.30,612.40,2.89 ,78.05,0.0434,75.0539,34.00,23 ,65 ,1588 ,1 ,3 ,36,9 ,2018 ,218 ,302273.00 ,27.35
2018-09-04,6.83 ,3363.90 ,3057.10 ,"2,404.42","3,878.97",20.14,25.05,78.17,69.29,100.75,610.60,2.92 ,126.08,0.0434,75.0539,35.00,24 ,121 ,1589 ,2 ,4 ,36,9 ,2018 ,236 ,105186.00 ,27.48
2018-09-05,6.84 ,3298.14 ,3014.95 ,"2,369.72","3,791.85",20.34,#N/A,77.27,68.01,101.45,615.00,2.81 ,91.46,0.0434,75.0539,35.00,24 ,125 ,1590 ,3 ,5 ,36,9 ,2018 ,238 ,10122.00 ,27.2
2018-09-06,6.83 ,3262.88 ,2998.48 ,"2,368.87","3,771.86",21.44,25.1,76.50,67.65,101.00,618.60,2.79 ,91.37,0.0434,75.0539,30.00,21 ,53 ,1591 ,4 ,6 ,36,9 ,2018 ,250 ,28847.00 ,27.17
2018-09-07,6.84 ,3277.64 ,3009.86 ,"2,401.41","3,799.83",23.19,25.12,76.83,67.24,99.75,625.80,2.78 ,77.89,0.0434,75.0539,27.00,18 ,40 ,1594 ,5 ,7 ,36,9 ,2018 ,202 ,60948.00 ,27.73
